RESULTADO;WELLBOAT;dia;mes;año
NEGATIVO;GRIP PATAGONIA;13;7;2023
NEGATIVO;SEINES;13;7;2023
NEGATIVO;RONIA ATLANTIC;13;7;2023
NEGATIVO;SEIFYR;13;7;2023
NEGATIVO;VALI;14;7;2023
NEGATIVO;SEIFJORD;14;7;2023
NEGATIVO;PATAGON 7;14;7;2023
NEGATIVO;GRIP SUPERIOR;14;7;2023
NEGATIVO;ORCA YAGAN;14;7;2023
NEGATIVO;PATAGON 10;14;7;2023
NEGATIVO;LOKI;14;7;2023
NEGATIVO;SEIVIK;14;7;2023
NEGATIVO;SEIGRUNN;14;7;2023
NEGATIVO;SEIKAPP;14;7;2023
NEGATIVO;SEISTROM;15;7;2023
NEGATIVO;ORCA CHONO;15;7;2023
NEGATIVO;PATAGON 9;15;7;2023
NEGATIVO;RONIA DIAMOND;15;7;2023
NEGATIVO;GRIP ARTIC;15;7;2023
NEGATIVO;GRIP PATAGONIA;15;7;2023
NEGATIVO;FRIGG;15;7;2023
NEGATIVO;PATAGON 4;15;7;2023
NEGATIVO;SOOKE;15;7;2023
NEGATIVO;SEINES;16;7;2023
NEGATIVO;VALI;16;7;2023
NEGATIVO;INTERFIORD;16;7;2023
NEGATIVO;ARVAK;16;7;2023
NEGATIVO;ORCA ONA;16;7;2023
NEGATIVO;SEIGULL;16;7;2023
NEGATIVO;GRIP ANTARTIC;16;7;2023
NEGATIVO;DON MAURO;16;7;2023
NEGATIVO;SEIKAPP;16;7;2023
NEGATIVO;RONIA ATLANTIC;16;7;2023
NEGATIVO;LOKI;16;7;2023
NEGATIVO;SEIFYR;16;7;2023
NEGATIVO;FORSETI;16;7;2023
NEGATIVO;ORCA CHONO;16;7;2023
NEGATIVO;PATAGON 9;17;7;2023
NEGATIVO;RONIA DIAMOND;17;7;2023
NEGATIVO;GRIP PATAGONIA;17;7;2023
NEGATIVO;SEIVIK;17;7;2023
NEGATIVO;CACIQUE;17;7;2023
NEGATIVO;SEINES;17;7;2023
NEGATIVO;GRIP ARTIC;17;7;2023
NEGATIVO;SEIGRUNN;18;7;2023
NEGATIVO;RIO DULCE 3;18;7;2023
NEGATIVO;PATAGON 7;18;7;2023
NEGATIVO;ORCA YKA;18;7;2023
NEGATIVO;SEISTROM;18;7;2023
NEGATIVO;SEIGULL;18;7;2023
NEGATIVO;DON MAURO;18;7;2023
NEGATIVO;PATAGON 10;18;7;2023
NEGATIVO;LOKI;18;7;2023
NEGATIVO;RONIA DIAMOND;18;7;2023
NEGATIVO;RONIA ATLANTIC;19;7;2023
NEGATIVO;GRIP SUPERIOR;19;7;2023
NEGATIVO;SEIFYR;19;7;2023
NEGATIVO;PATAGON 4;19;7;2023
NEGATIVO;PATAGON 9;19;7;2023
NEGATIVO;FORSETI;19;7;2023
NEGATIVO;ORCA ONA;19;7;2023
NEGATIVO;ORCA CHONO;19;7;2023
NEGATIVO;SEIGRUNN;19;7;2023
NEGATIVO;GRIP ANTARTIC;19;7;2023
NEGATIVO;RONIA PIONEER;19;7;2023
NEGATIVO;CACIQUE;19;7;2023
NEGATIVO;SEINES;20;7;2023
NEGATIVO;GRIP PATAGONIA;20;7;2023
NEGATIVO;RIO DULCE 3;20;7;2023
NEGATIVO;GRIP ARTIC;20;7;2023
NEGATIVO;VALI;20;7;2023
NEGATIVO;RONIA ATLANTIC;20;7;2023
NEGATIVO;SEIVIK;21;7;2023
NEGATIVO;LOKI;21;7;2023
NEGATIVO;PATAGON 9;21;7;2023
NEGATIVO;SEIFYR;21;7;2023
NEGATIVO;SEISTROM;21;7;2023
NEGATIVO;PATAGON 7;21;7;2023
NEGATIVO;ORCA YAGAN;21;7;2023
NEGATIVO;PATAGON 5;21;7;2023
NEGATIVO;FORSETI;21;7;2023
NEGATIVO;ORCA ONA;21;7;2023
NEGATIVO;SEIGULL;22;7;2023
NEGATIVO;ORCA CHONO;22;7;2023
NEGATIVO;SOOKE;22;7;2023
NEGATIVO;RONIA DIAMOND;22;7;2023
NEGATIVO;GRIP PATAGONIA;22;7;2023
NEGATIVO;SEIGRUNN;22;7;2023
NEGATIVO;DO?‘A CLAUDINA;23;7;2023
NEGATIVO;SEIVIK;23;7;2023
NEGATIVO;SEINES;23;7;2023
NEGATIVO;SEIBRIS;23;7;2023
NEGATIVO;GRIP ARCTIC;23;7;2023
NEGATIVO;ORCA YKA;23;7;2023
NEGATIVO;PATAGON 9;23;7;2023
NEGATIVO;INTERFIORD;23;7;2023
NEGATIVO;VALI;23;7;2023
NEGATIVO;ARVAK;23;7;2023
NEGATIVO;PANIAHUE;23;7;2023
NEGATIVO;PATAGON 4;23;7;2023
NEGATIVO;RONIA ATLANTIC;23;7;2023
NEGATIVO;SEIFYR;24;7;2023
NEGATIVO;ORCA ONA;24;7;2023
NEGATIVO;QUEILEN;24;7;2023
NEGATIVO;DON MAURO;24;7;2023
NEGATIVO;LOKI;24;7;2023
NEGATIVO;SEISTROM;24;7;2023
NEGATIVO;FORSETI;24;7;2023
NEGATIVO;TYR;24;7;2023
NEGATIVO;SEIGULL;24;7;2023
NEGATIVO;ORCA CHONO;24;7;2023
NEGATIVO;GRIP PATAGONIA;24;7;2023
NEGATIVO;ARVAK;25;7;2023
NEGATIVO;SEIVIK;25;7;2023
NEGATIVO;SEIGRUNN;25;7;2023
NEGATIVO;PATAGON 9;25;7;2023
NEGATIVO;RIO DULCE 3;25;7;2023
NEGATIVO;SEINES;25;7;2023
NEGATIVO;PATAGON 7;25;7;2023
NEGATIVO;PANIAHUE;25;7;2023
NEGATIVO;GRIP ANTARTIC;25;7;2023
NEGATIVO;GRIP SUPERIOR;25;7;2023
NEGATIVO;SEIFYR;25;7;2023
NEGATIVO;VALI;26;7;2023
NEGATIVO;RONIA ATLANTIC;26;7;2023
NEGATIVO;ORCA YKA;26;7;2023
NEGATIVO;ORCA ONA;26;7;2023
NEGATIVO;SEISTROM;26;7;2023
NEGATIVO;GRIP PATAGONIA;26;7;2023
NEGATIVO;PATAGON 4;26;7;2023
NEGATIVO;QUEILEN;26;7;2023
NEGATIVO;PATAGON 9;27;7;2023
NEGATIVO;RIO DULCE 3;27;7;2023
NEGATIVO;SEIGULL;27;7;2023
NEGATIVO;SEIVIK;27;7;2023
NEGATIVO;LOKI;27;7;2023
NEGATIVO;SEIGRUNN;27;7;2023
NEGATIVO;RONIA PIONEER;27;7;2023
NEGATIVO;TYR;27;7;2023
NEGATIVO;ORCA CHONO;27;7;2023
NEGATIVO;SEIFJORD;27;7;2023
NEGATIVO;SEINES;27;7;2023
NEGATIVO;PATAGON 5;27;7;2023
NEGATIVO;SEIFYR;28;7;2023
NEGATIVO;SOOKE;28;7;2023
NEGATIVO;PATAGON 9;29;7;2023
NEGATIVO;RONIA ATLANTIC;30;7;2023
NEGATIVO;SEIGRUNN;30;7;2023
NEGATIVO;SEIGULL;30;7;2023
NEGATIVO;SEINES;30;7;2023
NEGATIVO;PATAGON 7;30;7;2023
NEGATIVO;SEIVIK;30;7;2023
NEGATIVO;SEISTROM;30;7;2023
NEGATIVO;DO?‘A CLAUDINA;30;7;2023
NEGATIVO;ORCA YAGAN;30;7;2023
NEGATIVO;ORCA ONA;30;7;2023
NEGATIVO;GRIP PATAGONIA;31;7;2023
NEGATIVO;SEIBRIS;31;7;2023
NEGATIVO;ORCA YKA;31;7;2023
NEGATIVO;RIO DULCE 3;31;7;2023
NEGATIVO;GRIP SUPERIOR;31;7;2023
NEGATIVO;ORCA CHONO;31;7;2023
NEGATIVO;CACIQUE 1;31;7;2023
NEGATIVO;DON MAURO;31;7;2023
NEGATIVO;PATAGON 9;31;7;2023
NEGATIVO;RONIA ATLANTIC;1;8;2023
NEGATIVO;SEIGULL;1;8;2023
NEGATIVO;TYR;1;8;2023
NEGATIVO;SOOKE;1;8;2023
NEGATIVO;PATAGON 10;1;8;2023
NEGATIVO;PATAGON 8;1;8;2023
NEGATIVO;PATAGON 4;1;8;2023
NEGATIVO;RIO DULCE;2;8;2023
NEGATIVO;SEINES;2;8;2023
NEGATIVO;VALI;2;8;2023
NEGATIVO;SEIFYR;2;8;2023
NEGATIVO;SEIFJORD;2;8;2023
NEGATIVO;SEIVIK;2;8;2023
NEGATIVO;SEIGRUNN;2;8;2023
NEGATIVO;LOKI;3;8;2023
NEGATIVO;RIO DULCE 3;3;8;2023
NEGATIVO;PATAGON 9;3;8;2023
NEGATIVO;ORCA CHONO;3;8;2023
NEGATIVO;SEIGULL;3;8;2023
NEGATIVO;SOOKE;3;8;2023
NEGATIVO;ORCA ONA;3;8;2023
NEGATIVO;RONIA ATLANTIC;3;8;2023
NEGATIVO;PATAGON 7;3;8;2023
NEGATIVO;PATAGON 5;3;8;2023
NEGATIVO;DON MAURO;3;8;2023
NEGATIVO;RIO DULCE;3;8;2023
NEGATIVO;BRUDANES;3;8;2023
NEGATIVO;PATAGON 4;3;8;2023
NEGATIVO;SEIBRIS;4;8;2023
NEGATIVO;PATAGON 10;4;8;2023
NEGATIVO;SEIKAPP;4;8;2023
NEGATIVO;SEINES;4;8;2023
NEGATIVO;RONIA DIAMOND;4;8;2023
NEGATIVO;SEIFYR;4;8;2023
NEGATIVO;PATAGON 8;4;8;2023
NEGATIVO;SEIFJORD;4;8;2023
NEGATIVO;SEIVIK;4;8;2023
NEGATIVO;DO?‘A CLAUDINA;4;8;2023
NEGATIVO;TYR;4;8;2023
NEGATIVO;ORCA ONA;4;8;2023
NEGATIVO;RIO DULCE 3;4;8;2023
NEGATIVO;RONIA PIONEER;4;8;2023
NEGATIVO;SEIGRUNN;5;8;2023
NEGATIVO;VALI;5;8;2023
NEGATIVO;SEIGULL;5;8;2023
NEGATIVO;SOOKE;5;8;2023
NEGATIVO;ORCA CHONO;5;8;2023
NEGATIVO;RIO DULCE;5;8;2023
NEGATIVO;RONIA ATLANTIC;5;8;2023
NEGATIVO;SEIFYR;5;8;2023
NEGATIVO;PATAGON 9;5;8;2023
NEGATIVO;SEISTROM;5;8;2023
NEGATIVO;SEIFJORD;5;8;2023
NEGATIVO;CACIQUE;5;8;2023
NEGATIVO;SEIBRIS;5;8;2023
NEGATIVO;GRIP PATAGONIA;5;8;2023
NEGATIVO;SEIVIK;5;8;2023
NEGATIVO;SEINES;5;8;2023
NEGATIVO;RIO DULCE;6;8;2023
NEGATIVO;PATAGON 4;6;8;2023
NEGATIVO;ARVAK;6;8;2023
NEGATIVO;FAEROY;6;8;2023
NEGATIVO;ORCA ONA;6;8;2023
NEGATIVO;SOOKE;6;8;2023
NEGATIVO;PATAGON 7;6;8;2023
NEGATIVO;INTERFIORD;6;8;2023
NEGATIVO;TYR;6;8;2023
NEGATIVO;PATAGON 10;6;8;2023
NEGATIVO;EIR;6;8;2023
NEGATIVO;SEIGRUNN;6;8;2023
NEGATIVO;GRIP ARTIC;6;8;2023
NEGATIVO;SEIVIK;7;8;2023
NEGATIVO;SEIKAPP;7;8;2023
NEGATIVO;SEIFYR;7;8;2023
NEGATIVO;VALI;7;8;2023
NEGATIVO;RIO DULCE 1;7;8;2023
NEGATIVO;DON MAURO;7;8;2023
NEGATIVO;RONIA DIAMOND;7;8;2023
NEGATIVO;ORCA CHONO;7;8;2023
NEGATIVO;ORCA ONA;7;8;2023
NEGATIVO;SEIBRIS;7;8;2023
NEGATIVO;SEISTROM;7;8;2023
NEGATIVO;SEINES;8;8;2023
NEGATIVO;RONIA ATLANTIC;8;8;2023
NEGATIVO;SEIGULL;8;8;2023
NEGATIVO;ARVAK;8;8;2023
NEGATIVO;SEIVIK;8;8;2023
NEGATIVO;GRIP PATAGONIA;8;8;2023
NEGATIVO;EIR;8;8;2023
NEGATIVO;SEIFYR;8;8;2023
NEGATIVO;SOOKE;8;8;2023
NEGATIVO;TYR;8;8;2023
NEGATIVO;FAEROY;8;8;2023
NEGATIVO;SEIFJORD;8;8;2023
NEGATIVO;PATAGON 4;8;8;2023
NEGATIVO;RIO DULCE;8;8;2023
NEGATIVO;PATAGON 5;8;8;2023
NEGATIVO;RONIA ATLANTIC;8;8;2023
NEGATIVO;SEIKAPP;8;8;2023
NEGATIVO;ORCA CHONO;9;8;2023
NEGATIVO;PATAGON 8;9;8;2023
NEGATIVO;RONIA DIAMOND;9;8;2023
NEGATIVO;ORCA ONA;9;8;2023
NEGATIVO;PATAGON 9;9;8;2023
NEGATIVO;ARVAK;9;8;2023
NEGATIVO;SEIVIK;9;8;2023
NEGATIVO;RONIA PIONEER;10;8;2023
NEGATIVO;RIO DULCE 3;10;8;2023
NEGATIVO;RONIA ATLANTIC;10;8;2023
NEGATIVO;SEIGULL;10;8;2023
NEGATIVO;PATAGON 7;10;8;2023
NEGATIVO;SEIBRIS;10;8;2023
NEGATIVO;SEIFJORD;10;8;2023
NEGATIVO;PATAGON 10;10;8;2023
NEGATIVO;GRIP SUPERIOR;10;8;2023
NEGATIVO;CACIQUE;10;8;2023
NEGATIVO;VALI;10;8;2023
NEGATIVO;PATAGON 4;10;8;2023
NEGATIVO;RIO DULCE 1;10;8;2023
NEGATIVO;DON MAURO;11;8;2023
NEGATIVO;TYR;11;8;2023
NEGATIVO;GRIP PATAGONIA;11;8;2023
NEGATIVO;SEIKAPP;11;8;2023
NEGATIVO;ARVAK;11;8;2023
NEGATIVO;DO?‘A CLAUDINA;11;8;2023
NEGATIVO;SEIGRUNN;11;8;2023
NEGATIVO;SEIVIK;12;8;2023
NEGATIVO;RONIA DIAMOND;12;8;2023
NEGATIVO;VICTORIA;12;8;2023
NEGATIVO;SEIFJORD;12;8;2023
NEGATIVO;RONIA ATLANTIC;12;8;2023
NEGATIVO;PATAGON 9;12;8;2023
NEGATIVO;SOOKE;13;8;2023
NEGATIVO;ORCA CHONO;13;8;2023
NEGATIVO;SEIGULL;13;8;2023
NEGATIVO;TYR;13;8;2023
NEGATIVO;PATAGON 7;13;8;2023
NEGATIVO;EIR;13;8;2023
NEGATIVO;PATAGON 8;13;8;2023
NEGATIVO;PATAGON 4;13;8;2023
NEGATIVO;SEIBRIS;13;8;2023
NEGATIVO;RONIA PIONEER;13;8;2023
NEGATIVO;PANIAHUE;13;8;2023
NEGATIVO;SEIFYR;13;8;2023
NEGATIVO;LINDA MARIJKE;13;8;2023
NEGATIVO;ORCA ONA;13;8;2023
NEGATIVO;RONIA ATLANTIC;13;8;2023
NEGATIVO;RIO DULCE;13;8;2023
NEGATIVO;SEIVIK;14;8;2023
NEGATIVO;SEIGRUNN;14;8;2023
NEGATIVO;PATAGON 10;14;8;2023
NEGATIVO;CACIQUE;14;8;2023
NEGATIVO;RIO DULCE 3;14;8;2023
NEGATIVO;DON MAURO;15;8;2023
NEGATIVO;SEIGULL;15;8;2023
NEGATIVO;GRIP PATAGONIA;15;8;2023
NEGATIVO;SEIFJORD;15;8;2023
NEGATIVO;PATAGON 9;15;8;2023
NEGATIVO;GRIP SUPERIOR;15;8;2023
NEGATIVO;ORCA ONA;15;8;2023
NEGATIVO;ARVAK;15;8;2023
NEGATIVO;TYR;15;8;2023
NEGATIVO;PATAGON 4;15;8;2023
NEGATIVO;PANIAHUE;15;8;2023
NEGATIVO;RIO DULCE;15;8;2023
NEGATIVO;PATAGON 8;15;8;2023
NEGATIVO;CACIQUE;15;8;2023
NEGATIVO;EIR;16;8;2023
NEGATIVO;SEIGRUNN;16;8;2023
NEGATIVO;PATAGON 7;16;8;2023
NEGATIVO;SEIKAPP;16;8;2023
NEGATIVO;RIO DULCE 3;16;8;2023
NEGATIVO;GRIP MARINE;16;8;2023
NEGATIVO;ORCA CHONO;16;8;2023
NEGATIVO;PATAGON 10;16;8;2023
NEGATIVO;RONIA ATLANTIC;16;8;2023
NEGATIVO;DO?‘A CLAUDINA;16;8;2023
NEGATIVO;DON MAURO;16;8;2023
NEGATIVO;SEIBRIS;17;8;2023
NEGATIVO;SEIFJORD;17;8;2023
NEGATIVO;SEIGRUNN;17;8;2023
NEGATIVO;RIO DULCE;17;8;2023
NEGATIVO;RIO DULCE 3;17;8;2023
NEGATIVO;FAEROY;17;8;2023
NEGATIVO;PATAGON 4;17;8;2023
NEGATIVO;EIR;17;8;2023
NEGATIVO;SEIFYR;18;8;2023
NEGATIVO;ORCA CHONO;18;8;2023
NEGATIVO;ARVAK;18;8;2023
NEGATIVO;PATAGON 9;18;8;2023
NEGATIVO;SEIFJORD;18;8;2023
NEGATIVO;PANIAHUE;18;8;2023
NEGATIVO;PATAGON 7;18;8;2023
NEGATIVO;SEIGRUNN;18;8;2023
NEGATIVO;LINDA MARIJKE;18;8;2023
NEGATIVO;SEIVIK;19;8;2023
NEGATIVO;SEIGULL;19;8;2023
NEGATIVO;RIO DULCE 3;19;8;2023
